measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Neurological disorders,Number,2018,420951.6812262713,569377.5103115377,307298.68930616364
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Other non-communicable diseases,Number,2018,469370.57927634375,552387.2943170322,384986.5251522844
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Other non-communicable diseases,Number,2018,809019.1280421442,996488.1358948913,664676.9482148212
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Skin and subcutaneous diseases,Number,2018,124725.25938165348,171808.35776224616,87353.50398255348
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Skin and subcutaneous diseases,Number,2018,147116.1075219521,201368.14235968815,104017.39024134405
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Mental disorders,Number,2018,471145.66565793246,608207.4590236703,344006.85011021735
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Mental disorders,Number,2018,524666.281303978,691258.7595474792,375280.2044895615
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Sense organ diseases,Number,2018,209285.11790253618,290621.70190195757,142433.5150142886
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Sense organ diseases,Number,2018,256903.73064537786,351889.2617716355,178923.14744983488
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Neglected tropical diseases and malaria,Number,2017,881947.1409739616,1548557.5662122176,508446.4561856717
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Neglected tropical diseases and malaria,Number,2017,858077.0812514636,1455339.7608220787,450564.9192283278
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Cardiovascular diseases,Number,2017,1258040.6874639522,1522852.8221731915,1030293.8954724702
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Cardiovascular diseases,Number,2017,1034064.9598585333,1328744.6220583469,822445.0791479803
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Neoplasms,Number,2020,1493168.1996456815,1775808.522000155,1249657.610758078
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Neoplasms,Number,2020,1940240.114022986,2298389.3133804714,1673436.055417634
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Neglected tropical diseases and malaria,Number,2019,9604250.58625399,16234932.137647886,4525275.556416297
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Neglected tropical diseases and malaria,Number,2019,8889062.895268656,15480368.155167537,4155418.5197851835
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Mental disorders,Number,2020,1022859.4035424187,1348513.593231738,732696.1408930051
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Mental disorders,Number,2020,1041408.3882993731,1415947.2471572352,749792.4236591345
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Self-harm and interpersonal violence,Number,2017,1058842.0428313022,1381330.875696638,802670.67172885
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Self-harm and interpersonal violence,Number,2017,370674.37315512163,502008.45425223076,264531.85460552934
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Neoplasms,Number,2019,1048433.4613146321,1192133.6733190098,932913.3628895564
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Neoplasms,Number,2019,840521.726939557,953523.4563010079,717975.7276497324
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Cardiovascular diseases,Number,2018,412546.2851256848,529394.2091867048,318215.1264654372
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Cardiovascular diseases,Number,2018,393367.9667469141,525248.978049284,306528.1300314878
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Unintentional injuries,Number,2020,2168172.3021843685,2877247.609064434,1592122.09291667
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Unintentional injuries,Number,2020,1856467.404371793,2377197.7360575423,1300857.2153065489
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Self-harm and interpersonal violence,Number,2020,1188113.17245285,1718053.8625365142,813329.883717013
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Self-harm and interpersonal violence,Number,2020,627937.9480897175,985356.3655329647,384453.17458426976
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Transport injuries,Number,2020,1309536.790121734,1907916.115389177,880866.5353289932
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Transport injuries,Number,2020,391743.18692590797,561857.4109251813,238087.37271682726
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Other non-communicable diseases,Number,2020,3203439.87746724,4317183.217886019,2243568.445501311
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Other non-communicable diseases,Number,2020,4442934.956140796,7833041.915455374,3048969.1113144057
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Unintentional injuries,Number,2020,1364513.6822788334,1690519.3004901079,1131911.8020999245
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Unintentional injuries,Number,2020,752878.2272705117,915942.9552347923,595286.605246573
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Substance use disorders,Number,2020,254637.81569807345,333142.6015838424,189296.24280748575
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Substance use disorders,Number,2020,71582.46825361867,91532.38872756372,54082.2606117057
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Diabetes and kidney diseases,Number,2020,748400.6024915616,947213.705571543,605301.6596362824
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Diabetes and kidney diseases,Number,2020,508357.72845729184,625162.5615130379,408408.94046160317
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Chronic respiratory diseases,Number,2020,129279.25135174097,174513.39326937648,94488.12714703652
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Chronic respiratory diseases,Number,2020,133056.86738735856,192831.95043932486,93603.45836476292
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2018,3082892.800935465,3918633.771718661,2225471.566489347
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2018,3079856.5009064325,3799002.3628401384,2305607.7661454417
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Respiratory infections and tuberculosis,Number,2018,1472648.837942733,1682434.3041892461,1272814.933688663
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Respiratory infections and tuberculosis,Number,2018,1053426.3472326125,1198928.9135918026,924862.054720391
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Enteric infections,Number,2018,468024.98149725277,671085.909372709,373482.7260455616
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Enteric infections,Number,2018,460305.546842575,579038.0191998903,391258.7588981328
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Other infectious diseases,Number,2018,246504.41368325843,344157.43417047785,184069.15331929503
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Other infectious diseases,Number,2018,233707.16650620245,325503.9039190365,174898.04917622497
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Maternal and neonatal disorders,Number,2018,712614.9263873958,767844.379058133,661652.7254910301
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Maternal and neonatal disorders,Number,2018,694685.8326668491,753801.9085645244,634524.2092753395
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Digestive diseases,Number,2020,244465.59899497844,343061.2861203107,169401.589347112
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Digestive diseases,Number,2020,147077.50094900717,195551.04785478913,104887.04922077722
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Neurological disorders,Number,2019,401245.93217815226,538604.4902177008,282908.08235464006
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Neurological disorders,Number,2019,608903.8603035349,793957.921825195,443105.69086503977
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Mental disorders,Number,2019,958796.8219680124,1243800.0258677325,694677.0227198302
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Mental disorders,Number,2019,1008752.8033349463,1335093.8302190795,717012.8223186017
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Musculoskeletal disorders,Number,2020,241867.2651053243,319161.80369912443,178828.06235373544
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Musculoskeletal disorders,Number,2020,364776.91696569294,481740.77604715666,270462.4220550379
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Other non-communicable diseases,Number,2020,351834.8309347742,458502.94640769926,264148.08441710164
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Other non-communicable diseases,Number,2020,514076.78215084155,659413.1098719627,396372.47486133885
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Sense organ diseases,Number,2019,342209.01182435255,459778.29710674303,245368.905390124
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Sense organ diseases,Number,2019,312825.5509091146,413128.66537312756,226455.1176424914
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2019,33412.03233963623,47836.379386838766,23575.09239551556
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2019,31319.62095485825,44558.92437268043,22146.850726879147
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Respiratory infections and tuberculosis,Number,2019,860847.1216874655,1002170.5707519439,722936.4871410368
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Respiratory infections and tuberculosis,Number,2019,707711.7057434391,838319.372081329,595284.405323498
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Enteric infections,Number,2019,168378.16558484,223517.49953848575,125696.41323442053
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Enteric infections,Number,2019,176403.70285583322,229318.1887696745,124759.84039343496
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Other infectious diseases,Number,2019,195383.48906863324,262470.59382061387,150515.71358812135
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Other infectious diseases,Number,2019,152432.25670183217,215490.43437473508,117651.73363333297
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Maternal and neonatal disorders,Number,2019,779614.842742365,906545.3766886746,655616.5757677634
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Maternal and neonatal disorders,Number,2019,670015.4744196456,767093.7246410166,568274.8382394705
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Substance use disorders,Number,2019,71594.55394047622,91882.2210518805,52776.06454195187
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Substance use disorders,Number,2019,60327.11774214437,78289.01202170756,42173.446985297596
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Diabetes and kidney diseases,Number,2019,1190305.2240015222,1408437.8016575135,1016655.4586536551
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Diabetes and kidney diseases,Number,2019,1119003.7014536385,1306392.9664737447,917280.2284619233
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Neglected tropical diseases and malaria,Number,2020,919981.5466983728,1280739.3519459795,582177.1445976321
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Neglected tropical diseases and malaria,Number,2020,879862.3415154009,1281407.4794936385,544797.8295336568
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Nutritional deficiencies,Number,2017,158542.81395837961,234161.27773684272,111614.62061701526
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Nutritional deficiencies,Number,2017,196064.57337265954,303012.2889332281,121944.97020261546
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Cardiovascular diseases,Number,2019,2685579.194486304,3602239.246288373,1811427.1698359924
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Cardiovascular diseases,Number,2019,2897135.4697212516,3818036.6554646837,2147461.3969692085
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Neoplasms,Number,2017,1413980.130705497,1735110.1178764626,1096335.544518079
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Neoplasms,Number,2017,1834059.72575715,2192827.7756140064,1538616.464100617
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Self-harm and interpersonal violence,Number,2018,540757.4219528252,722815.9686794527,392859.6517737096
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Self-harm and interpersonal violence,Number,2018,169624.94836520986,239482.89427517285,117330.4429627372
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Neglected tropical diseases and malaria,Number,2019,66196.65107996916,95377.25264025669,47319.1121823722
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Neglected tropical diseases and malaria,Number,2019,82264.76758120021,114820.69421479756,58222.301770368045
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Cardiovascular diseases,Number,2020,1354349.1754085042,1655199.3694163342,1061785.7264326834
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Cardiovascular diseases,Number,2020,1100170.4377654956,1396208.722154902,856583.2382917785
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Neurological disorders,Number,2017,227145.4669090741,299879.58159412397,169238.6225850141
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Neurological disorders,Number,2017,262432.42628723604,342933.73237405234,192616.14020890888
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Skin and subcutaneous diseases,Number,2017,122312.47414900227,179205.08342314267,78887.39987926521
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Skin and subcutaneous diseases,Number,2017,139871.33165624013,203111.6965008654,92950.11019599692
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Neglected tropical diseases and malaria,Number,2020,50061.47315008837,69961.09285931342,33924.05541590668
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Neglected tropical diseases and malaria,Number,2020,50016.744415618414,74796.49793433883,33813.9142354708
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Cardiovascular diseases,Number,2020,4120430.396733096,4666367.444677558,3584125.7923895824
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Cardiovascular diseases,Number,2020,2958998.72277047,3474151.8544937493,2551917.289681499
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Cardiovascular diseases,Number,2019,1144674.9751399278,1259660.100631856,1025426.9017971695
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Cardiovascular diseases,Number,2019,1154586.8595157969,1310277.4262268525,987788.956161211
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Unintentional injuries,Number,2019,2141618.9489212623,2875033.789475697,1584273.5445980136
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Unintentional injuries,Number,2019,1819706.160562837,2304826.575621615,1296314.288099314
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Self-harm and interpersonal violence,Number,2020,1215902.4789805482,1603183.5355592177,931921.2390007274
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Self-harm and interpersonal violence,Number,2020,428942.5804086204,581792.4916172663,315580.9294454594
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Sense organ diseases,Number,2017,158679.5841719829,213190.29838873073,110332.63933707833
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Sense organ diseases,Number,2017,168295.45953063574,225830.9675771842,119373.778599112
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Nutritional deficiencies,Number,2018,169315.4253615249,251581.96559651606,109761.61557825336
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Nutritional deficiencies,Number,2018,240079.06927814285,412942.4844314768,136057.21203817398
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2017,1037853.1012487792,1316229.8717153275,791510.4705123114
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2017,970302.6245939321,1229110.9594301628,747211.7806929911
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Respiratory infections and tuberculosis,Number,2017,1092238.2490771015,1423090.0078367023,819041.5444506803
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Respiratory infections and tuberculosis,Number,2017,888329.1411063831,1109439.4387720022,689030.8358950723
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Enteric infections,Number,2017,716091.4310133298,976438.9093357194,502829.43662458763
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Enteric infections,Number,2017,604033.4351642976,839125.7676423669,430501.06442299264
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Other infectious diseases,Number,2017,369212.05470282,491168.9821823138,262492.3135924413
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Other infectious diseases,Number,2017,347691.2172005901,469277.9714107121,256013.11111690017
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Maternal and neonatal disorders,Number,2017,1059538.2060266007,1209148.5506631022,922776.1381677818
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Maternal and neonatal disorders,Number,2017,1089564.1697476276,1233222.7289772122,978870.3049076896
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Self-harm and interpersonal violence,Number,2019,1145391.8277360029,1625957.6349834707,784884.730516535
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Self-harm and interpersonal violence,Number,2019,600476.9198375705,985664.5153196072,354488.06728422514
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Chronic respiratory diseases,Number,2020,344363.05118405336,421537.41105393064,279877.13981535897
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Chronic respiratory diseases,Number,2020,319457.746738463,444874.81882473564,243978.3651541365
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Musculoskeletal disorders,Number,2020,697812.8621446285,930546.2241663618,499538.2187744238
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Musculoskeletal disorders,Number,2020,1036606.0332576338,1349993.61378757,758950.5932401618
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Self-harm and interpersonal violence,Number,2020,220919.17890202109,296648.13353521103,172005.0817537221
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Self-harm and interpersonal violence,Number,2020,84830.14029175685,107236.08702071829,67958.5677304663
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Digestive diseases,Number,2018,1006063.49637795,1224747.3668243021,822072.8912586665
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Digestive diseases,Number,2018,678465.7367481015,802923.8661270657,551667.4032624658
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Neoplasms,Number,2018,1433750.4813963315,1748064.326371164,1121011.2101120015
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Neoplasms,Number,2018,1898190.143602425,2243137.920286023,1612888.4064998638
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Mental disorders,Number,2018,1631401.5201255737,2234811.368290512,1174134.2706351886
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Mental disorders,Number,2018,2048640.1970595233,2832384.335181625,1399694.424403223
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Self-harm and interpersonal violence,Number,2019,1535070.4469201623,1881691.9436122354,1216857.7447400053
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Self-harm and interpersonal violence,Number,2019,321017.79836427455,409754.0879871145,240419.23161362295
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Other non-communicable diseases,Number,2018,1101323.4379330282,1434130.5323021063,813910.418944986
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Other non-communicable diseases,Number,2018,1509829.2851010389,1886260.4279027763,1174192.4648818646
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Sense organ diseases,Number,2018,721101.3098609442,963711.2584704566,508840.19009094517
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Sense organ diseases,Number,2018,738911.8821664104,987434.9273758791,525234.326444034
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Neoplasms,Number,2018,1048250.9922975424,1193614.8653289822,926042.3883144483
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Neoplasms,Number,2018,842986.2492723669,951232.3783225706,720999.2914481051
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Neurological disorders,Number,2018,393607.49631765235,519099.6659303853,280306.68010913755
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Neurological disorders,Number,2018,595484.2542768886,777638.9887777958,432720.0917704008
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Mental disorders,Number,2018,935005.4797368295,1199621.5708935405,686277.1506756699
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Mental disorders,Number,2018,987004.945908344,1306968.8694246856,698049.2473259375
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Sense organ diseases,Number,2018,334243.2264969336,448952.23353870364,239512.70896064586
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Sense organ diseases,Number,2018,305828.33851206093,405462.0119439453,223962.69800190322
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Nutritional deficiencies,Number,2021,742691.5220847188,1088240.3351127184,505349.5954930837
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Nutritional deficiencies,Number,2021,790579.8605332412,1145888.4742896017,557529.8850114169
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Nutritional deficiencies,Number,2020,154636.18857570528,233581.67121382814,106501.93260928088
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Nutritional deficiencies,Number,2020,189089.9320444374,316513.3642906576,116009.8502415293
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Transport injuries,Number,2018,1999039.8568541673,3088343.7620758074,1190711.9451441516
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Transport injuries,Number,2018,905079.0347750129,1431647.322783927,455455.8532593746
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Other infectious diseases,Number,2018,4889644.909964405,7180565.215372871,3129535.2296163314
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Other infectious diseases,Number,2018,5894394.419506415,8320500.522853652,4039542.8660009326
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Maternal and neonatal disorders,Number,2018,11210091.916050328,12500070.546260577,9845905.785445102
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Maternal and neonatal disorders,Number,2018,10441269.989479631,11764313.289732188,9051275.864766365
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Substance use disorders,Number,2018,110607.49357980414,156728.2136813434,80166.78817421844
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Substance use disorders,Number,2018,88301.23532493725,112897.70032890278,65704.11315208742
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Diabetes and kidney diseases,Number,2018,1352746.5052827382,1777358.2623709785,1059210.745319394
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Diabetes and kidney diseases,Number,2018,937338.0515803869,1246004.498405266,697234.44880165
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2018,33404.208553592995,46794.16003031278,23441.441761559316
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2018,31760.66020251263,46013.389333042214,22236.30382386655
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Respiratory infections and tuberculosis,Number,2018,883788.0903962981,1033645.1957022687,748002.4005079723
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Respiratory infections and tuberculosis,Number,2018,738003.361867039,861541.601275792,621327.4952792914
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Enteric infections,Number,2018,184283.38821031828,239405.11430256927,143103.30654393355
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Enteric infections,Number,2018,194487.4107315873,254328.24811872386,146044.53306487255
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Neoplasms,Number,2019,1472414.6158487664,1775355.1114616115,1239067.9370208376
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Neoplasms,Number,2019,1912388.2211160415,2269845.482263039,1636494.2305348995
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Mental disorders,Number,2019,876226.6753555996,1143185.6607356349,631461.3562345594
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Mental disorders,Number,2019,865093.896173094,1162142.875531893,627872.4708997265
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Digestive diseases,Number,2021,1089310.5058912637,1473097.397830023,778495.0125649532
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Digestive diseases,Number,2021,507533.48139821726,670226.5552872951,380056.22081900644
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Other infectious diseases,Number,2018,201475.0639162489,261379.5797287625,150807.9391202199
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Other infectious diseases,Number,2018,157791.21469559142,208723.53000315992,119265.16179716961
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Maternal and neonatal disorders,Number,2018,816131.5681238452,947188.4756385568,672935.6967019425
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Maternal and neonatal disorders,Number,2018,692077.2998154002,787630.6040058685,591436.4248525174
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Substance use disorders,Number,2018,70717.53196560794,92238.31428618563,51742.29323644688
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Substance use disorders,Number,2018,59675.102725332246,79949.12570363104,39784.40997833271
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Diabetes and kidney diseases,Number,2018,1159127.6369016953,1372595.5117738992,1001353.7625858446
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Diabetes and kidney diseases,Number,2018,1090095.5960704884,1276164.2010611726,893908.0601538478
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Neglected tropical diseases and malaria,Number,2019,715079.2291424843,952192.9294148767,494709.7018240958
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Neglected tropical diseases and malaria,Number,2019,711722.143200801,1062955.2986411415,456803.5356919706
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Neurological disorders,Number,2021,574967.8033086085,758232.4963747505,425829.89474478364
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Neurological disorders,Number,2021,550410.821110962,743576.5363763329,397308.5090933057
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Skin and subcutaneous diseases,Number,2021,326555.90820076247,489239.7075393173,206884.27283828566
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Skin and subcutaneous diseases,Number,2021,348281.39666526555,516451.8155415353,234331.7246346288
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Neoplasms,Number,2020,1505965.2149137123,1873638.38519258,1176100.5525149673
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Neoplasms,Number,2020,2044789.2317735692,2454124.9740420715,1703407.4167880255
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Skin and subcutaneous diseases,Number,2018,289427.355543923,443306.7532104126,177455.62119253693
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Skin and subcutaneous diseases,Number,2018,341149.1254521684,525677.1575718204,205984.25952617987
