measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2011,2499724.825558934,2966255.2240807684,2120002.619913985
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2011,1901090.0500433939,2288361.0941139557,1513626.7178585038
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2011,1034668.8554313543,1365568.1396734104,798518.1340875826
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2011,2363440.342973856,2576666.768339021,2136239.6036701044
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Sense organ diseases,Number,2013,289437.10008227016,387317.7844824241,203429.56808584844
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2016,248564.17616682043,326357.0821454459,187448.0936950371
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neurological disorders,Number,2016,475159.04620070616,614164.8570991585,365762.0313475907
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2016,260664.2528990446,384988.2974656186,172178.552886353
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2020,1340625.7864196312,1601687.5851308247,1108070.9190916107
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2020,276969.7584578759,379760.96284800593,197755.75353143085
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Mental disorders,Number,2017,968393.0769478865,1258933.222081008,708703.9632576556
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2008,993174.8058809807,1194876.5291800983,837947.0413021309
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2008,235466.4727492829,325583.0817818413,166828.04004292694
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Sense organ diseases,Number,2021,507759.458188121,694530.94432403,347268.91521175695
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Unintentional injuries,Number,2019,3961325.1094841007,4877086.97554367,2970643.7989883646
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2011,1013064.9585009434,1204400.6880455245,874995.5421830544
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2011,243422.98701468005,336892.8560021786,171795.43775087243
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2017,253854.3635226108,331383.8039057669,191754.29011906352
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2020,5607061.99558636,6875087.631786857,4459846.228349775
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Respiratory infections and tuberculosis,Number,2020,5736355.641578758,6267114.427396935,5196534.906544501
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Enteric infections,Number,2020,909656.6790176611,1132982.5917526581,791779.3721787786
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other infectious diseases,Number,2020,409875.3417763854,512325.6303839691,327611.211816062
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Maternal and neonatal disorders,Number,2020,1363792.1736618523,1450380.7439944241,1285084.704925612
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Unintentional injuries,Number,2022,4069273.4486791505,5002207.581398558,2986939.26633759
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Digestive diseases,Number,2022,603331.5368419351,683448.6557597402,514981.560419116
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Musculoskeletal disorders,Number,2022,1027263.3367523951,1364932.378343951,765431.7216625765
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2012,224812.90517970925,291741.00533940474,169228.66167464943
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Digestive diseases,Number,2019,601484.164874177,682611.5404479388,520492.6375753639
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Musculoskeletal disorders,Number,2019,955119.4322131469,1271683.6386088263,713323.3018637561
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Sense organ diseases,Number,2015,424490.29921555374,581897.0372810869,290430.52890816156
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Other infectious diseases,Number,2021,307860.66694458434,381378.1918414429,256367.7795210628
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Maternal and neonatal disorders,Number,2021,1397708.6568432406,1618678.334824989,1188595.4944653935
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Substance use disorders,Number,2021,136763.999813662,177713.0471259843,97067.54157802009
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Diabetes and kidney diseases,Number,2021,2563871.2394403093,2962651.5055497587,2205122.147121379
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2016,375611.4404927283,496181.8799430516,279312.0816180318
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Digestive diseases,Number,2016,581176.0644790939,652520.1767462865,505807.1553626658
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Musculoskeletal disorders,Number,2016,873956.8868599132,1170667.6800939147,653938.6335282
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neurological disorders,Number,2023,556832.9612896089,736012.6905801021,416789.5890147199
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2023,275229.1095255127,389718.5523478846,187570.30889354678
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2006,3934036.2994373916,4345355.077566032,3575557.838174354
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2006,2552559.176011957,3007472.2268649805,2094500.858161339
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2006,2212062.8201873978,2655704.8136354443,1777140.1749776627
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2006,1063160.7565487595,1393911.736106433,795356.7854256894
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2006,2330879.110949452,2604360.624814592,2083634.4777003299
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Sense organ diseases,Number,2010,265158.08624255005,354244.90801401273,186584.06441128254
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2013,7904936.641665017,8911036.307199268,6978423.466686948
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Respiratory infections and tuberculosis,Number,2013,2950984.6657245364,3265470.7578951507,2672499.1947150268
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Enteric infections,Number,2013,1277687.2768729294,1503868.491923192,1065881.5014873229
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other infectious diseases,Number,2013,560533.5775501498,811461.6955185479,392108.0508878952
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Maternal and neonatal disorders,Number,2013,1534375.0978224913,1649030.521585013,1410860.2675643768
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Unintentional injuries,Number,2018,2083219.2493606638,2441470.784885123,1768167.31458291
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Substance use disorders,Number,2018,308207.96797795437,391344.5205327714,238756.5883288486
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2018,1216628.8932685528,1431840.314633066,1033048.7512385128
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Sense organ diseases,Number,2016,316751.0077360186,423966.5041917551,222431.41606215652
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Unintentional injuries,Number,2020,2117391.9095493453,2485443.3506043465,1808053.8956300684
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Substance use disorders,Number,2020,326220.2839516927,414961.37618401955,250960.44231593522
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2020,1256758.3309488548,1476791.0502755416,1062501.1485033976
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2020,63361.749159195206,88313.37954249117,45801.9786800456
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Respiratory infections and tuberculosis,Number,2020,4837912.738473314,5282647.497059914,4475093.334034269
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Enteric infections,Number,2020,317687.50003018323,392622.0280575902,255546.9801033606
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2010,1000846.3408228192,1192132.364276399,851618.8315642639
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2010,240747.57150681416,332379.6383540029,170031.71603281982
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neurological disorders,Number,2017,489577.89319631003,639560.787297522,376544.17793664895
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2017,262183.8058052425,381795.0231769915,173950.96554098834
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Unintentional injuries,Number,2011,1933455.0842302172,2302018.3930827784,1593255.3304304031
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Substance use disorders,Number,2011,244235.2584686237,317034.5864905176,184557.42748643193
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2011,1006711.9830570666,1196729.7235018737,858709.2653828866
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2013,230651.5989702063,297976.3462712699,176512.83100454946
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Unintentional injuries,Number,2015,1996719.0550555428,2315206.4641821994,1668898.4044697406
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Substance use disorders,Number,2015,274711.2638589655,353252.28586967185,207422.33835066692
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2015,1096460.9349539946,1276383.3750116942,934193.811116827
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Self-harm and interpersonal violence,Number,2019,1423579.8311609437,1797133.0271969305,1130854.2914151317
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2017,380549.11252244725,497477.1863863746,286092.22619672515
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Mental disorders,Number,2019,1024721.5970085539,1344338.6735432097,760544.0566393128
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2018,1278389.7073184885,1527862.1915072084,1056553.6237548068
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2018,271841.3669036055,372117.5609516008,192092.47507423768
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2010,211614.71093189882,280989.6288501136,162529.45195647053
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2012,8734984.966900444,9750783.206026144,7931685.450846905
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Respiratory infections and tuberculosis,Number,2012,3065190.906364937,3345441.9655820895,2790952.4738191757
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Enteric infections,Number,2012,1379390.304944696,1633133.2235498705,1170714.5788751456
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other infectious diseases,Number,2012,564535.6961942154,788981.4941259606,412371.8126245914
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Maternal and neonatal disorders,Number,2012,1583332.4489253352,1690929.4584101078,1473106.6860016305
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Self-harm and interpersonal violence,Number,2019,1745868.7475735731,2363117.6641047876,1253434.015635608
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Unintentional injuries,Number,2021,2171697.2629072927,2509569.1971257953,1852674.456221378
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Substance use disorders,Number,2021,318798.2460768703,405272.4989604786,247624.43143672514
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2021,1285238.1442875115,1520136.2736464276,1088985.368153766
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neurological disorders,Number,2018,501930.0994952296,659394.5215761588,382959.99658965395
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2018,263053.5702998624,379457.8553263687,176067.92587834076
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2018,6162749.301841899,7432502.6914859675,5022487.431296318
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Respiratory infections and tuberculosis,Number,2018,2526075.185175345,2824831.785813899,2235059.21568986
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Enteric infections,Number,2018,928330.5283398282,1175081.064001398,787260.2615121724
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other infectious diseases,Number,2018,480211.58018946095,667740.8559619405,355959.18473513203
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Maternal and neonatal disorders,Number,2018,1407300.759054244,1509803.9614212473,1314859.2906991215
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Digestive diseases,Number,2017,574446.8929821389,649277.2361894568,500193.7428690131
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Musculoskeletal disorders,Number,2017,899806.9685528388,1204263.4324401538,673200.1487532957
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2012,357166.75458348246,490519.4726465503,259412.2635055761
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neurological disorders,Number,2015,462983.28321846813,598551.0533727234,358204.3747176543
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2015,258474.94618392407,385998.2001454463,168982.55258682882
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2016,6828125.959715256,7999165.193801855,5734364.435858962
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Respiratory infections and tuberculosis,Number,2016,2647411.1371143316,2941647.8270590804,2343576.9836595
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Enteric infections,Number,2016,978511.3744123897,1224931.677216251,829547.2300305114
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other infectious diseases,Number,2016,507856.2839854039,693367.2562767294,367141.4256459284
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Maternal and neonatal disorders,Number,2016,1427028.16740494,1539793.8211542903,1326067.960290867
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2021,1398597.4350722989,1662917.3188330485,1156157.4105262365
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2021,281322.74269232666,384717.7505982333,201597.25628609868
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Other infectious diseases,Number,2017,366605.4340572763,477331.1557869185,301606.5460705151
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Maternal and neonatal disorders,Number,2017,1569809.5594073012,1756737.3359543975,1367485.4006996816
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Substance use disorders,Number,2017,128299.5534903792,166453.62192119204,88297.33892793313
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Diabetes and kidney diseases,Number,2017,2180116.1175516397,2516987.010943154,1894460.9820534703
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Sense organ diseases,Number,2017,451127.97666040616,619377.8991539865,309374.6981593263
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Other infectious diseases,Number,2018,359266.2786118406,468606.83651957085,290920.3282575287
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Maternal and neonatal disorders,Number,2018,1508208.8679392443,1680226.2849363885,1321526.353408791
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Substance use disorders,Number,2018,130392.63469094025,171213.0384847967,92842.47346714034
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Diabetes and kidney diseases,Number,2018,2249223.232972184,2594372.414562921,1950453.6964372909
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2012,1045413.6637852815,1245248.9062086714,902897.2207540132
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2012,246818.7320149701,339792.7113545141,174988.77906998884
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Other infectious diseases,Number,2019,347815.7457704654,453075.3617145326,278631.8242469944
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Maternal and neonatal disorders,Number,2019,1449630.3171620094,1617831.761854569,1270387.9194750595
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Substance use disorders,Number,2019,131921.67168262068,166884.99571425517,94248.59145703905
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Diabetes and kidney diseases,Number,2019,2309308.925455162,2678615.3451158814,2003692.3195282514
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Other infectious diseases,Number,2022,321850.29892359884,423557.0470048402,254565.70137185085
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Maternal and neonatal disorders,Number,2022,1412612.923982112,1670627.6388921612,1189192.592272634
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Substance use disorders,Number,2022,141156.51523639922,179568.40201296774,102679.9212953917
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Diabetes and kidney diseases,Number,2022,2715930.8649685993,3207966.240446526,2317135.3476164327
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2018,259664.0083716065,343068.7072391123,194100.52233011642
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2022,6121260.377986376,7381234.470879631,4943827.981588712
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Respiratory infections and tuberculosis,Number,2022,4090073.632700709,4644208.915983763,3613292.5232097553
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Enteric infections,Number,2022,899462.9582480027,1131131.070571917,780664.7088764323
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other infectious diseases,Number,2022,479412.7371884342,640417.0277189414,376158.6543942157
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Maternal and neonatal disorders,Number,2022,1313099.1006628727,1404095.890751268,1224370.4634597567
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2020,262336.1187390997,357530.5498438961,190265.42735120194
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Sense organ diseases,Number,2023,385822.6261323408,515270.4401664133,270544.1239810491
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Other infectious diseases,Number,2009,426621.6747720412,552399.4276816314,328906.3706278066
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Maternal and neonatal disorders,Number,2009,1720679.6018397554,1991464.826191583,1473121.6778735938
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Substance use disorders,Number,2009,108428.08924154431,140193.41027947603,75720.35629118817
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Diabetes and kidney diseases,Number,2009,1562946.8327935059,1864690.622675812,1307142.9543100863
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Self-harm and interpersonal violence,Number,2022,1868085.8506413656,2578174.4852522565,1310985.8940717038
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neurological disorders,Number,2020,523681.0096968608,694931.5489548591,400260.2714638364
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2020,265561.1882671739,379156.0031238708,180448.06071020494
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Unintentional injuries,Number,2014,1986400.200302253,2301750.154806208,1668440.8733048982
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Substance use disorders,Number,2014,266521.03331691213,345976.4224848089,201297.84350922488
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2014,1067332.2743511435,1245993.938766095,917775.8965541209
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Unintentional injuries,Number,2022,2215271.523953945,2577542.1234664326,1852724.9212547995
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Substance use disorders,Number,2022,323087.3726944937,407849.67426298396,251698.64728680858
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2022,1377772.9049100452,1620554.2599863196,1160485.983705702
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2013,1092481.9046768139,1292275.9812633167,944807.0633179981
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2013,250644.84236593053,344937.49667294207,176996.3789569218
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2014,1125967.9131826123,1335492.9890275584,957145.3326095555
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2014,254820.60722392952,349892.08974024083,181168.82022458978
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2015,242919.42532025214,317377.4202914132,184579.34033439378
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Sense organ diseases,Number,2017,326975.0437026186,437983.84683922585,229596.43244950296
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Sense organ diseases,Number,2018,337556.5759929641,451877.3208063438,236971.41391265544
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2021,5812599.824147747,7147897.816431195,4566766.502055727
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Respiratory infections and tuberculosis,Number,2021,9979288.22617282,10793181.597476713,9209019.999835774
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Enteric infections,Number,2021,935891.9101825313,1158746.3424202702,817011.5493126168
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other infectious diseases,Number,2021,407832.40209182893,501711.7875870658,318748.40399718797
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Maternal and neonatal disorders,Number,2021,1323890.5341467771,1405994.5354635944,1243494.9860277171
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neurological disorders,Number,2022,540748.3958238689,697265.8466165785,409788.105374043
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2022,271108.27912029455,386182.7697306715,184240.3912328741
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2010,346517.52398306073,486242.56994330615,251983.03094362456
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2012,2430288.9011681434,2820553.175308346,2085180.1954361692
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2012,2401773.438359653,2853411.1784432638,1995438.6180947563
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2012,1794256.1485280509,2167494.1076452807,1410214.979319214
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2012,1031933.4808219325,1297167.5886263382,793606.3618150381
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2012,2337422.4503433304,2568780.537057751,2124782.3811072246
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2011,218700.64095654752,290759.82506633195,166588.80146727845
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2014,2372161.781160672,2746897.656481208,2054879.3460537174
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2014,2200092.254050828,2628459.0649434687,1799757.3864645434
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2014,1591739.1266023812,1954525.7583733094,1243127.262250827
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2014,867884.1384775685,1083771.2789967216,656624.07264988
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2014,2276958.0047756326,2482936.859384208,2090837.8410268875
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Sense organ diseases,Number,2015,307077.14599523233,411782.04498756584,215480.02535832432
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2013,361566.25565297087,479552.3185675605,261999.40587611235
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2021,261909.08120822936,356740.3117251647,188642.6441983016
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2016,532867.6370658758,702997.301624214,395337.8718644235
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2016,809424.0287614339,982661.3255084308,642360.8360855957
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2015,7138807.468076284,8352888.00162541,6087732.095474953
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Respiratory infections and tuberculosis,Number,2015,2691702.742381471,3004331.8958067326,2393039.369806205
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Enteric infections,Number,2015,1013773.0562200054,1240634.0928551287,831240.4167091994
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other infectious diseases,Number,2015,500830.50106137263,702193.7251838559,362666.0227993563
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Maternal and neonatal disorders,Number,2015,1443118.6280452746,1556486.99031108,1327034.4198064199
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2013,2419045.7772758906,2782241.481745765,2113681.372576693
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2013,2298056.7220059647,2725018.800225959,1912521.7418191074
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2013,1700493.715679577,2070344.5652130956,1321765.820474977
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2013,922643.9910241774,1168779.1057196432,708141.3428652101
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2013,2302838.682789166,2510649.71439307,2100246.022580989
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2018,383773.4202365642,503151.67605681624,294105.4236619848
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2020,391543.0999439859,519038.0238529177,305566.14892550523
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2022,1412494.381755274,1669101.8871699357,1159899.9817994114
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2022,287221.5556717104,392520.85074058,206962.51287454684
